,price,sqm_living,room,baths,toilets,balcony,park_space,parkm,garage,loggia,terrace,sqm_lot,garten,lift,erstbezug,new_bld,old_bld,kitchen,alarm,len_explanation,building_age
1352,365000,67,3.0,1,1,1,0,1,0,1,1,66.69,0,1,1,1,0,0,0,8979,0.0
1353,259900,67,3.0,1,1,0,0,0,0,0,0,67.0,0,1,0,1,0,1,0,2323,41.0
1354,787500,106,4.0,1,2,0,2,2,0,0,1,106.37,0,1,1,1,0,0,0,3948,0.0
1355,440500,86,3.0,1,2,1,0,1,1,1,1,85.8,1,0,1,1,0,0,0,2533,2.0
1356,399000,65,3.0,1,1,1,0,1,0,1,1,64.62,0,1,1,1,0,0,0,8925,0.0
1357,399000,58,3.0,1,1,0,0,1,0,1,1,57.87,1,1,1,1,0,0,0,9015,0.0
1358,435000,58,3.0,1,1,0,0,1,0,1,1,57.84,1,1,1,1,0,0,0,9003,0.0
1359,269000,53,2.0,1,1,0,0,0,0,0,0,52.6,0,1,0,0,0,0,0,911,
1360,428999,99,4.0,1,2,0,0,0,0,0,1,98.5,0,1,1,1,0,0,0,1681,4.0
1361,2660000,190,5.0,3,4,1,0,0,0,0,1,189.97,0,0,1,1,0,0,0,4054,1.0
1362,223100,46,2.0,1,1,0,0,0,0,1,1,45.51,1,0,0,0,0,0,0,2034,-2.0
1363,177100,46,2.0,1,1,0,0,0,0,1,1,45.57,0,0,0,0,0,0,0,2034,-2.0
1364,335000,41,2.0,1,1,0,0,1,0,0,1,41.06,1,1,1,1,0,0,0,7360,1.0
1365,325000,30,1.0,1,1,1,0,1,0,0,1,30.36,1,1,1,1,0,0,0,7393,1.0
1366,901000,137,4.0,2,2,1,0,0,0,0,1,137.0,0,1,1,0,0,0,0,2303,
1367,470999,83,3.0,1,1,1,0,0,0,0,0,83.0,0,1,1,0,0,0,0,2311,
1368,2200000,236,9.0,1,1,0,0,1,1,1,1,236.0,0,1,0,1,0,0,0,1939,65.0
1369,168260,34,1.0,1,1,0,0,0,0,0,0,34.2,0,1,1,0,1,0,0,5377,5.0
1370,120000,28,1.0,1,1,0,0,0,0,0,0,28.29,0,0,0,0,1,1,0,3392,116.0
1371,160000,40,2.0,1,1,0,0,0,0,0,0,40.0,0,0,0,0,1,1,0,3419,107.0
1372,540000,69,2.0,1,1,0,0,0,0,0,1,69.0,0,1,1,0,1,0,0,3419,
1373,750000,112,4.0,1,1,0,0,0,0,0,0,112.0,0,0,0,0,1,1,0,518,121.0
1374,352000,56,2.0,1,1,1,0,0,0,0,0,56.0,0,0,1,1,0,0,0,2368,1.0
1375,399000,83,3.0,1,1,0,0,0,0,0,0,83.0,0,1,0,0,0,0,0,5232,67.0
1376,549000,68,2.0,1,1,1,0,0,0,0,1,68.2,0,1,0,1,0,0,0,2748,3.0
1377,495000,124,6.0,1,2,0,0,0,0,0,0,124.0,0,0,0,1,0,0,0,1749,57.0
1378,439000,83,4.0,1,1,1,0,0,0,0,0,83.0,1,1,0,0,0,0,0,1471,15.0
1379,307900,83,3.0,1,1,1,0,0,0,1,0,83.0,0,0,0,0,0,0,0,1471,
1380,190000,40,2.0,1,1,0,0,1,0,0,0,40.21,0,1,0,0,0,1,0,1811,37.0
1381,227000,84,3.0,1,1,0,0,1,0,0,0,84.0,0,1,0,0,0,0,0,1064,34.0
1382,256000,44,1.0,1,1,0,0,0,0,0,1,44.0,0,0,0,0,0,0,0,1064,
1383,639000,78,3.5,1,1,1,0,1,1,1,1,77.9,0,1,0,1,0,1,0,4670,21.0
1384,639000,78,3.5,1,1,1,0,1,1,1,1,77.9,0,1,0,1,0,1,0,4670,21.0
1385,194610,32,2.0,1,1,1,0,0,0,0,0,32.0,0,1,1,0,0,0,0,4670,-1.0
1386,325000,56,2.0,1,1,1,0,0,0,0,0,56.0,0,1,0,0,1,1,0,1333,
1387,369000,100,4.0,2,1,0,2,2,0,0,0,100.28,0,1,0,1,0,1,1,3013,64.0
1388,500000,66,3.0,1,1,1,0,1,1,0,0,65.93,0,1,1,0,0,1,0,2957,
1389,899000,73,2.0,1,1,0,0,0,0,0,1,72.55,0,1,1,1,0,0,0,2550,
1390,255000,81,3.0,1,1,0,0,0,0,0,0,81.0,0,1,0,0,0,0,0,2675,
1391,422000,91,3.0,1,1,0,0,0,0,1,0,91.29,0,1,1,0,1,0,0,2277,
1392,349000,93,3.0,1,1,0,0,0,0,0,0,93.41,0,1,1,0,1,0,0,2277,
1393,1050000,84,3.0,1,1,0,0,0,0,0,1,84.34,0,1,1,1,0,0,0,2478,
1394,899000,87,3.0,1,1,0,0,0,0,0,1,86.6,0,0,1,0,1,0,0,2503,
1395,475000,85,3.0,1,1,0,0,0,0,0,1,85.0,1,1,1,1,0,0,0,1201,1.0
1396,4632000,252,,4,4,1,0,1,1,0,1,252.0,1,0,0,1,0,0,1,789,0.0
1397,249000,59,2.5,1,1,1,0,0,0,0,1,59.0,0,0,0,0,1,0,0,1904,
1398,2200000,131,4.0,1,1,0,0,0,0,0,1,130.7,1,0,1,0,1,0,0,2728,
1399,259000,58,2.0,1,1,0,0,0,0,0,0,57.9,0,1,0,1,0,0,0,2057,63.0
1400,499000,41,2.0,1,1,0,0,0,0,0,1,41.26,0,0,1,0,1,0,0,2230,
1401,1190000,146,5.0,1,1,1,0,0,0,0,0,145.8,0,0,1,0,1,0,0,2361,
1402,749000,72,2.0,1,1,0,0,0,0,0,1,71.78,0,0,1,0,1,0,0,2464,
1403,999000,101,4.0,1,1,0,0,0,0,0,1,100.84,0,0,1,0,1,0,0,2470,
1404,450000,124,5.0,1,1,0,0,0,0,0,0,124.0,0,0,0,0,0,0,0,1725,
1405,220000,34,1.0,1,1,0,0,0,0,0,0,34.0,0,1,1,0,1,0,0,2025,121.0
1406,830000,108,3.0,2,2,0,1,1,0,0,1,108.0,1,0,0,0,1,0,0,2777,91.0
1407,215000,38,1.0,1,1,0,0,0,0,0,0,38.0,0,0,0,1,0,0,0,1941,
1408,451827,98,3.0,1,1,0,0,0,0,1,0,97.73,0,0,0,0,0,0,0,1941,
1409,972180,84,3.0,1,1,1,0,0,0,1,1,84.06,0,0,1,1,0,0,0,3335,3.0
1410,530800,70,3.0,1,1,1,0,0,0,1,1,70.09,0,0,1,1,0,0,0,3335,3.0
1411,484770,51,2.0,1,1,1,0,0,0,0,1,50.97,0,0,1,1,0,0,0,3537,3.0
1412,715770,78,3.0,1,1,1,0,0,0,1,1,77.95,0,0,1,1,0,0,0,3288,3.0
1413,459580,64,2.0,1,1,1,0,0,0,0,1,64.45,0,0,1,1,0,0,0,3135,3.0
1414,841500,90,3.0,1,1,1,0,0,0,1,1,89.96,0,1,1,1,0,0,0,2866,3.0
1415,259000,44,3.0,1,1,1,0,1,1,0,1,43.57,0,1,1,1,0,0,0,4819,
1416,255570,50,3.0,1,1,1,0,1,1,0,1,49.67,0,1,1,1,0,0,0,4819,
1417,245000,44,2.0,1,1,0,0,1,1,0,1,43.8,0,1,1,1,0,0,0,4903,
1418,624240,97,4.0,2,2,1,0,1,1,0,1,96.6,0,1,0,1,0,0,0,4144,0.0
1419,598932,97,4.0,1,2,1,0,0,0,0,0,97.2,0,1,0,0,1,0,0,3282,
1420,215000,42,2.0,1,1,0,0,0,0,0,0,42.2,0,1,1,0,1,0,0,3265,
1421,268900,47,2.0,1,1,1,0,0,0,1,1,47.1,0,1,1,0,1,0,0,6056,
1422,294500,75,3.0,1,1,0,0,0,0,0,0,74.95,0,0,0,1,0,1,0,2281,51.0
1423,449000,81,3.0,1,2,1,0,0,0,0,1,81.3,0,1,1,1,0,0,0,6002,
1424,299999,44,2.0,1,1,1,0,1,0,1,0,43.5,0,1,0,1,0,1,0,3118,6.0
1425,379000,78,3.0,1,1,1,0,1,1,0,0,78.0,1,0,0,0,0,1,0,2954,16.0
1426,389670,78,3.0,1,1,0,0,1,0,1,1,77.88,0,1,1,1,0,1,0,1252,
1427,504790,50,2.0,1,1,1,0,0,0,0,1,50.38,0,0,1,1,0,0,0,3627,3.0
1428,858330,89,3.0,1,1,1,0,0,0,1,1,88.61,0,1,1,1,0,0,0,3627,3.0
1429,841500,90,3.0,1,1,1,0,0,0,1,1,89.96,0,1,1,1,0,0,0,2867,3.0
1430,1178430,120,4.0,1,1,1,0,0,0,1,1,119.74,0,1,1,1,0,0,0,3141,3.0
1431,841500,90,3.0,1,1,1,0,0,0,1,1,89.96,0,1,1,1,0,0,0,2867,3.0
1432,771320,69,3.0,1,1,1,0,0,0,0,1,69.14,0,0,1,1,0,0,0,3335,3.0
1433,742280,71,3.0,1,1,1,0,0,0,0,1,71.37,0,0,1,1,0,0,0,3335,3.0
1434,793100,79,3.0,1,1,1,0,0,0,1,1,79.21,0,0,1,1,0,0,0,3335,3.0
1435,793320,69,3.0,1,1,1,0,0,0,0,1,69.06,0,0,1,1,0,0,0,3338,3.0
1436,771100,69,3.0,1,1,1,0,0,0,0,1,69.07,0,0,1,1,0,0,0,3336,3.0
1437,299000,46,2.0,1,1,1,0,1,0,1,1,46.02,0,1,1,1,0,0,0,8874,0.0
1438,262580,43,2.0,1,1,0,0,0,0,1,1,42.6,1,1,1,1,0,1,0,1371,
1439,365000,59,3.0,1,1,1,0,1,0,1,1,58.83,0,1,1,1,0,0,0,1371,0.0
1440,399000,59,3.0,1,1,1,0,1,0,1,1,58.84,0,1,1,1,0,0,0,1371,0.0
1441,329000,51,2.0,1,1,0,0,1,0,1,1,50.84,1,1,1,1,0,0,0,8931,0.0
1442,365000,51,2.0,1,1,0,0,1,0,1,1,50.82,1,1,1,1,0,0,0,8880,0.0
1443,329000,64,2.0,1,1,1,0,1,0,1,1,63.62,0,1,1,1,0,0,0,8936,0.0
1444,365000,64,2.0,1,1,1,0,1,0,1,1,63.63,0,1,1,1,0,0,0,8854,0.0
1445,365000,62,3.0,1,1,1,0,1,0,1,1,61.51,0,1,1,1,0,0,0,8936,0.0
1446,399000,62,3.0,1,1,1,0,1,0,1,1,61.52,0,1,1,1,0,0,0,8854,0.0
1447,569000,75,2.0,1,2,1,0,0,0,0,1,75.0,0,1,0,1,0,0,0,3225,1.0
1448,383753,53,2.0,1,1,1,0,0,0,0,0,53.1,0,1,1,0,1,0,0,3678,
1449,218900,46,2.0,1,1,0,0,0,0,0,1,46.1,0,1,1,0,1,0,0,6789,
1450,268900,34,1.0,1,1,0,0,0,0,0,0,34.1,0,0,1,0,1,0,0,5214,
1451,274900,43,2.0,1,1,1,0,0,0,0,1,43.0,0,1,1,1,0,0,0,6390,0.0
1452,389000,80,3.0,1,1,1,0,1,1,1,0,80.0,0,1,0,1,0,0,0,891,19.0
1453,478210,65,2.0,1,1,0,0,0,0,0,1,64.8,0,1,1,1,0,0,0,5678,4.0
1454,216251,43,2.0,1,1,0,0,1,1,1,1,43.18,0,1,1,1,0,0,0,5812,
1455,258250,44,2.0,1,1,0,0,1,1,1,1,43.84,1,1,1,1,0,0,0,5812,
1456,260000,44,2.0,1,1,0,0,1,0,1,0,44.26,1,1,1,1,0,0,0,1308,0.0
1457,260000,44,2.0,1,1,0,0,1,0,1,0,44.12,1,1,1,1,0,1,0,1308,0.0
1458,569900,99,3.0,1,2,0,0,0,0,1,1,99.39,0,1,1,1,0,0,0,4709,
1459,669900,98,3.0,1,2,0,0,0,0,1,1,98.36,1,1,1,1,0,0,0,4781,
1460,659900,95,3.0,2,2,0,0,0,0,1,1,95.14,0,1,1,1,0,0,0,4798,
1461,419900,62,2.0,1,1,0,0,0,0,1,1,61.82,1,1,1,1,0,0,0,4691,
1462,1139900,155,4.0,2,3,0,0,0,0,1,1,154.64,0,1,1,1,0,0,0,4846,
1463,429900,66,2.0,1,1,0,0,0,0,1,1,66.43,0,1,1,1,0,0,0,4846,
1464,399900,65,2.0,1,1,0,0,0,0,1,1,65.4,0,1,1,1,0,0,0,4618,
1465,399900,66,2.0,1,1,0,0,0,0,1,1,66.42,0,1,1,1,0,0,0,4594,
1466,251000,39,2.0,1,1,1,0,1,0,0,1,39.16,0,1,0,1,0,0,0,4594,1.0
1467,418000,84,3.0,1,1,0,0,0,0,0,1,84.0,0,1,0,0,1,0,0,1580,
1468,379900,72,3.0,1,1,0,0,0,0,0,0,72.0,0,1,0,1,0,1,0,2273,50.0
1469,289000,67,2.5,1,1,0,0,0,0,0,0,66.54,0,1,0,1,0,1,0,3645,50.0
1470,185000,39,2.0,1,1,0,0,0,0,0,0,39.41,0,0,0,1,0,1,0,2815,48.0
1471,104525,41,1.0,1,1,0,0,0,0,1,1,41.1,0,1,0,1,0,1,0,2815,55.0
1472,399900,62,2.0,1,1,0,0,0,0,0,1,62.02,0,1,1,1,0,0,0,1479,0.0
1473,429900,62,3.0,1,1,0,0,0,0,0,1,62.43,0,1,1,1,0,0,0,1500,0.0
1474,419900,71,2.0,1,1,0,0,0,0,0,0,70.57,0,1,1,1,0,0,0,1410,0.0
1475,514000,100,4.0,1,1,0,0,1,1,0,0,100.0,0,0,0,0,0,0,1,1410,16.0
1476,465000,88,4.0,1,1,0,0,0,0,0,0,88.0,0,0,1,1,0,0,0,819,59.0
1477,319000,84,3.0,1,1,0,0,0,0,0,1,84.0,0,0,0,0,0,0,0,1561,
1478,469000,71,3.0,1,1,1,0,1,1,0,0,71.33,0,1,0,1,0,0,0,1561,4.0
1479,468900,71,3.0,1,1,1,0,1,1,0,0,71.33,0,1,0,1,0,0,0,2399,4.0
1480,340000,85,,1,1,0,0,0,0,0,0,85.0,0,0,0,0,1,0,0,2093,63.0
1481,581500,89,4.0,2,2,0,0,0,0,1,1,89.37,1,1,1,1,0,0,0,2093,
1482,355001,44,2.0,1,1,0,0,1,0,0,1,43.74,1,1,1,1,0,0,0,7327,1.0
1483,382500,85,3.0,1,1,0,0,0,0,0,0,85.0,0,1,0,1,0,0,0,1092,45.0
1484,199999,45,2.0,1,1,0,0,0,0,0,0,45.0,0,0,0,0,1,0,0,1912,
1485,269000,77,2.5,1,1,0,0,0,0,0,1,77.0,1,1,1,1,0,0,0,1912,1.0
1486,186344,30,2.0,1,1,0,0,1,0,1,1,30.23,0,1,1,1,0,0,0,7027,
1487,2150000,190,5.0,2,2,0,0,1,1,0,1,190.0,1,1,0,1,0,0,1,3394,
1488,570000,100,4.0,1,2,0,0,1,1,0,1,100.1,0,1,1,0,0,0,0,3568,0.0
1489,225382,37,2.0,1,1,1,0,0,0,0,1,36.79,0,0,0,1,0,0,0,1373,
1490,300000,69,3.0,1,1,0,0,0,0,1,0,68.93,0,1,0,1,0,1,0,2875,55.0
1491,250000,55,2.0,1,1,0,0,1,0,0,1,55.0,1,1,1,1,0,0,0,4404,
1492,220000,47,2.0,1,1,0,0,1,0,0,1,47.0,1,1,1,1,0,0,0,4301,
1493,270000,55,2.0,1,1,0,0,1,0,0,1,55.0,1,1,1,1,0,0,0,4301,
1494,205000,47,2.0,1,1,0,0,1,0,0,1,47.0,1,1,1,1,0,0,0,4301,
1495,275000,70,3.0,1,1,0,0,1,0,0,1,70.0,1,1,1,1,0,0,0,4415,
1496,293000,62,3.0,1,1,0,0,1,0,0,1,62.0,1,1,1,1,0,0,0,4404,
1497,295000,70,3.0,1,1,0,0,1,0,0,1,70.0,1,1,1,1,0,0,0,4301,
1498,330000,87,3.0,1,1,0,0,1,0,0,1,87.0,1,1,1,1,0,0,0,4301,
1499,307000,87,3.0,1,1,0,0,1,0,0,1,87.0,1,1,1,1,0,0,0,4404,
1500,315000,62,3.0,1,1,0,0,1,0,0,1,62.0,1,1,1,1,0,0,0,4301,
1501,180000,48,2.0,1,1,0,0,1,0,0,1,48.0,0,1,1,1,0,0,0,4404,
1502,195000,48,2.0,1,1,0,0,1,0,0,1,48.0,0,1,1,1,0,0,0,4404,
1503,285000,58,2.0,1,1,0,0,1,0,0,1,58.0,1,1,1,1,0,0,0,4404,
1504,249000,70,3.0,1,1,0,0,1,0,0,1,70.0,0,1,1,1,0,0,0,4404,
1505,265000,58,2.0,1,1,0,0,1,0,0,1,58.0,1,1,1,1,0,0,0,4404,
1506,325000,72,3.0,1,1,0,0,1,0,0,1,72.0,1,1,1,1,0,0,0,4404,
1507,349000,72,3.0,1,1,0,0,1,0,0,1,72.0,1,1,1,1,0,0,0,4404,
1508,335000,80,3.0,1,1,0,0,1,0,0,1,80.0,0,1,1,1,0,0,0,4301,
1509,205000,60,3.0,1,1,0,0,1,0,0,1,60.0,0,1,1,1,0,0,0,4404,
1510,270000,70,3.0,1,1,0,0,1,0,0,1,70.0,0,1,1,1,0,0,0,4301,
1511,310000,80,3.0,1,1,0,0,1,0,0,1,80.0,0,1,1,1,0,0,0,4404,
1512,220000,60,3.0,1,1,0,0,1,0,0,1,60.0,0,1,1,1,0,0,0,4404,
1513,147000,29,1.0,1,1,0,0,0,0,0,0,29.23,0,1,0,0,1,1,0,2480,
1514,147000,30,1.0,1,1,0,0,0,0,0,0,30.0,0,1,0,0,1,1,0,2480,
1515,220000,59,2.0,1,1,0,0,0,0,0,0,59.24,0,1,0,1,0,1,0,2579,55.0
1516,890000,139,4.5,1,2,1,0,0,0,0,0,139.0,0,1,0,0,1,1,0,13684,
1517,378900,47,2.0,1,1,0,0,0,0,0,0,47.2,0,0,1,0,1,0,0,13684,
1518,264900,39,2.0,1,1,1,0,0,0,0,1,39.1,0,1,1,1,0,0,0,6361,0.0
1519,294900,42,2.0,1,1,0,0,0,0,0,0,42.1,0,0,1,0,1,0,0,5247,
1520,384900,47,2.0,1,1,0,0,0,0,0,0,47.1,0,0,1,0,1,0,0,5322,
1521,248900,37,2.0,1,1,0,0,0,0,0,0,37.2,0,0,1,0,1,0,0,5183,
1522,452000,74,3.0,1,1,0,0,0,0,0,0,74.0,0,1,0,1,0,0,0,5183,61.0
1523,199000,37,1.0,1,1,0,0,0,0,0,1,37.1,0,1,1,0,1,0,0,5183,
1524,419000,112,4.0,1,1,0,0,0,0,0,0,112.0,0,1,0,0,1,0,0,1912,
1525,214000,69,2.0,1,1,0,0,0,0,0,0,68.65,0,0,0,0,1,0,0,1247,
1526,395000,65,3.0,1,1,1,0,0,0,1,1,65.32,0,1,0,1,0,1,0,1090,
1527,289000,52,2.0,1,1,1,0,0,0,0,0,52.05,0,1,1,1,0,0,0,3927,0.0
1528,250000,44,2.0,1,1,1,0,0,0,0,0,43.95,0,1,1,1,0,0,0,3942,0.0
1529,312000,55,3.0,1,1,0,0,0,0,0,1,54.9,1,1,1,1,0,0,0,3944,0.0
1530,308000,51,2.0,1,1,0,0,0,0,0,1,51.35,1,1,1,1,0,0,0,3943,0.0
1531,528000,95,4.0,2,2,1,0,0,0,0,0,94.95,0,1,1,1,0,0,0,4059,0.0
1532,268000,51,2.0,1,1,0,0,0,0,0,0,51.0,0,1,1,1,0,0,0,3985,0.0
1533,199700,44,2.0,1,1,0,0,0,0,1,1,44.29,0,0,0,0,0,0,0,3985,-2.0
1534,199000,44,2.0,1,1,0,0,0,0,1,1,44.31,0,0,0,0,0,0,0,2034,-2.0
1535,258000,40,1.0,1,1,0,0,0,0,0,0,39.74,0,1,1,0,1,0,0,1532,
1536,259000,40,1.0,1,1,0,0,0,0,0,0,40.08,0,1,1,0,1,0,0,1619,
1537,355000,35,1.0,1,1,1,0,1,0,0,1,35.08,1,1,1,1,0,0,0,5995,1.0
1538,375000,51,2.0,1,1,1,0,1,0,0,1,50.69,1,1,1,1,0,0,0,6027,1.0
1539,289000,38,1.0,1,1,1,0,1,0,0,1,38.37,1,1,1,1,0,0,0,5963,1.0
1540,297000,92,3.5,1,1,0,0,0,0,0,0,92.16,0,0,0,1,0,0,0,2311,67.0
1541,195000,70,3.0,1,1,0,0,0,0,0,0,70.0,0,1,0,0,0,0,0,1503,121.0
1542,799000,148,5.0,2,1,0,0,1,1,0,1,148.0,0,1,0,0,0,0,0,1832,4.0
1543,178000,45,2.0,1,1,0,0,0,0,0,0,44.5,0,1,0,0,0,1,0,2112,121.0
1544,1598000,118,4.0,2,2,0,0,1,1,0,1,118.0,0,1,1,1,0,0,0,2119,113.0
1545,249000,60,2.0,1,1,0,0,0,0,0,0,60.0,0,0,0,1,0,1,0,1360,55.0
1546,831128,90,3.0,2,1,1,0,1,1,0,1,90.19,0,1,1,0,0,0,0,1840,1.0
1547,308000,55,2.0,1,1,0,0,0,0,1,1,55.24,1,1,1,0,0,0,0,1310,1.0
1548,422000,60,2.0,1,1,1,0,0,0,1,1,60.19,0,1,1,1,0,0,0,6306,
1549,799001,115,3.0,2,1,0,0,0,0,1,1,114.74,0,1,1,1,0,0,0,6277,
1550,357000,60,2.5,1,1,1,0,0,0,0,0,60.0,0,0,0,1,0,0,0,2630,59.0
1551,1290000,185,4.0,2,1,0,0,0,0,0,1,185.0,1,1,0,0,0,0,0,1113,13.0
1552,415000,50,2.0,1,1,0,0,0,0,0,0,50.0,0,1,0,1,0,1,0,2591,56.0
1553,190000,28,1.0,1,1,0,0,0,0,0,0,27.8,0,1,1,0,1,0,0,2362,121.0
1554,330000,54,2.0,1,1,0,0,0,0,0,0,53.95,0,1,1,0,1,0,0,2352,121.0
1555,588720,59,2.0,1,1,1,0,0,0,0,1,58.65,0,0,1,1,0,0,0,3148,3.0
1556,420000,82,3.0,1,1,0,0,1,0,1,0,82.03,0,1,1,1,0,1,0,1302,0.0
1557,310000,53,2.0,1,1,0,0,1,0,1,0,52.72,0,1,1,1,0,1,0,1015,0.0
1558,410000,68,3.0,1,1,0,0,1,0,0,0,67.88,0,1,1,1,0,1,0,1037,0.0
1559,259000,44,3.0,1,1,0,0,1,1,1,1,43.57,0,1,1,1,0,0,0,5709,
1560,599000,105,3.0,1,2,1,0,0,0,1,1,104.85,0,1,1,0,0,0,0,7261,0.0
1561,260000,73,2.0,1,1,0,0,0,0,0,1,73.03,0,0,0,0,0,0,0,1146,
1562,599000,90,3.0,1,1,1,0,0,0,0,1,90.0,0,0,0,0,0,1,0,2323,
1563,398000,74,3.0,1,1,0,0,0,0,0,0,74.0,0,0,1,0,1,0,0,940,
1564,240000,58,2.0,1,1,1,0,0,0,1,1,58.0,0,1,1,1,0,0,0,3546,-1.0
1565,886000,204,,1,1,0,0,0,0,0,0,204.4,0,1,0,1,0,1,0,4513,28.0
1566,948001,217,,1,1,0,0,0,0,0,0,216.6,0,1,0,1,0,1,0,4668,28.0
1567,3890000,255,5.0,2,3,0,0,0,0,0,1,255.0,0,0,1,1,0,1,0,2911,121.0
1568,339000,74,3.0,1,1,0,0,1,0,1,0,74.0,0,1,0,1,0,0,0,1592,20.0
1569,395000,81,3.0,1,1,0,0,1,0,1,0,81.0,1,0,0,1,0,0,0,3203,
1570,245000,44,2.0,1,1,0,0,1,0,1,1,43.8,1,1,1,1,0,0,0,4018,
1571,242000,43,2.0,1,1,0,0,1,0,1,1,43.19,0,1,1,1,0,0,0,4081,
1572,242000,43,2.0,1,1,0,0,1,0,1,1,43.19,0,1,1,1,0,0,0,4017,
1573,284000,50,3.0,1,1,0,1,1,0,1,1,49.67,0,1,1,1,0,0,0,4017,
1574,284000,50,3.0,1,1,0,1,1,0,1,1,49.67,0,1,1,1,0,0,0,4017,
1575,242000,43,2.0,1,1,0,0,1,0,1,1,43.19,0,1,1,1,0,0,0,4017,
1576,242000,43,2.0,1,1,0,1,1,0,1,1,43.19,0,1,1,1,0,0,0,4017,
1577,286000,50,3.0,1,1,0,0,1,0,1,1,49.67,0,1,1,1,0,0,0,4017,
1578,286000,50,3.0,1,1,1,1,1,0,1,1,49.67,0,1,1,1,0,0,0,4016,
1579,259000,44,2.0,1,1,0,0,1,0,1,1,43.57,0,1,1,1,0,0,0,4017,
1580,259000,44,2.0,1,1,0,0,1,0,1,1,43.57,0,1,1,1,0,0,0,4021,
1581,470000,89,4.0,1,1,0,0,1,0,1,1,89.15,0,1,1,1,0,0,0,4014,
1582,287000,44,2.0,1,1,0,0,1,0,1,1,43.84,1,1,1,1,0,0,0,4017,
1583,289000,44,2.0,1,1,0,0,1,0,1,1,43.84,1,1,1,1,0,0,0,4079,
1584,245000,44,2.0,1,1,0,0,1,0,1,1,43.8,1,1,1,1,0,0,0,4015,
1585,333300,77,3.0,1,1,1,0,1,1,0,1,76.89,0,0,1,1,0,0,0,2212,1.0
1586,325700,73,3.0,1,1,1,0,1,1,0,1,73.35,0,0,1,1,0,0,0,2212,1.0
1587,1390000,89,2.0,1,2,0,0,0,0,0,1,89.0,0,1,0,1,0,1,1,2472,17.0
1588,450000,89,4.0,1,1,0,0,0,0,1,0,89.43,0,1,0,1,0,0,0,1173,50.0
1589,299000,64,3.0,1,1,0,0,0,0,0,0,63.59,0,1,0,1,0,0,0,1468,
1590,588000,92,3.0,1,2,1,0,0,0,1,1,91.74,0,1,1,1,0,0,0,5229,0.0
1591,457000,71,3.0,1,1,0,0,0,0,1,1,70.69,0,1,1,1,0,0,0,5106,0.0
1592,479000,96,3.5,1,1,0,0,0,0,0,0,96.37,0,1,0,1,0,1,0,2739,47.0
1593,249000,43,1.5,1,1,0,0,1,1,0,1,43.0,1,1,1,1,0,0,0,2135,1.0
1594,599000,90,3.0,1,1,0,1,1,1,0,1,89.66,1,1,1,1,0,1,0,2144,1.0
1595,529000,90,3.0,1,1,0,1,1,1,0,1,89.66,0,1,1,1,0,1,0,2123,1.0
1596,231570,45,2.0,1,1,0,0,0,0,1,0,45.46,0,0,1,1,0,0,0,2609,-2.0
1597,343170,67,3.0,1,1,0,0,1,1,1,1,66.63,0,0,1,1,0,0,0,2947,-2.0
1598,349000,66,2.0,1,2,0,0,0,0,0,0,66.0,0,1,1,0,0,0,0,3281,0.0
1599,699000,108,3.0,2,3,0,0,0,0,0,1,107.65,0,1,1,0,0,0,0,3551,0.0
1600,499000,89,3.0,2,2,1,0,0,0,1,0,89.0,0,1,1,0,0,0,0,3329,0.0
1601,349000,98,4.0,1,1,0,0,0,0,0,0,97.78,0,0,0,0,0,0,0,3329,56.0
1602,115000,32,1.0,1,1,0,0,0,0,0,0,31.5,0,1,0,1,0,0,0,2715,65.0
1603,790000,111,4.0,1,1,0,0,0,0,0,0,111.0,0,1,0,0,1,0,0,1622,121.0
1604,149000,33,1.0,1,1,0,0,0,0,0,0,33.0,0,0,1,0,1,0,0,2058,101.0
1605,870000,111,3.0,1,2,0,0,0,0,0,0,111.0,0,1,1,0,1,0,0,1622,121.0
1606,149000,33,1.0,1,1,0,0,0,0,0,0,33.0,0,0,1,0,1,0,0,1622,101.0
1607,870000,111,4.0,1,2,0,0,0,0,0,0,111.0,0,1,1,0,1,0,0,1622,121.0
1608,249000,52,2.0,1,1,0,0,0,0,0,0,52.0,0,1,1,0,1,0,0,2113,123.0
1609,539500,100,4.0,1,1,0,0,0,0,1,0,100.0,0,1,1,0,0,0,0,1703,
1610,319000,81,4.0,1,1,0,0,0,0,0,0,81.0,0,1,0,0,1,1,0,2722,121.0
1611,439900,63,2.0,1,1,0,0,0,0,1,1,62.82,0,1,1,1,0,0,0,4801,
1612,539900,93,3.0,1,2,0,0,0,0,1,1,92.53,0,1,1,1,0,0,0,4855,
1613,799900,109,4.0,2,2,0,0,0,0,1,1,108.81,1,1,1,1,0,0,0,5142,
1614,739900,117,4.0,2,2,0,0,0,0,1,1,117.27,0,1,1,1,0,0,0,5142,
1615,419900,63,2.0,1,1,0,0,0,0,1,1,62.79,0,1,1,1,0,0,0,4799,
1616,839900,145,4.0,2,2,1,0,0,0,0,1,144.88,0,1,1,1,0,0,0,3156,
1617,419900,72,2.0,1,2,0,0,0,0,0,1,71.99,0,1,1,1,0,0,0,3127,
1618,699900,122,4.0,2,2,0,0,0,0,0,1,121.94,0,1,1,1,0,0,0,3127,
1619,349900,69,2.0,1,1,0,0,0,0,0,1,69.32,1,1,1,1,0,0,0,3099,
1620,749000,95,3.0,1,2,1,0,0,0,0,1,95.2,0,1,1,1,0,0,0,3099,4.0
